file,creativeId,angle,angleName,desire,layout,palette,typeset,format,width,height,placements,headline,subhead,eyebrow,cta
"LF1_GI_SPECIFIC_faqCard_clinical_0078_191x1.png","0078","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","faqCard","clinical","grotesk","191x1","1200","628","facebook_right_column,audience_network","Everyday digestive support. Every single morning.","Made for the routine you’re already keeping.","Digestive support","Explore LF-1"
"LF1_GI_SPECIFIC_faqCard_clinical_0078_1x1.png","0078","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","faqCard","clinical","grotesk","1x1","1080","1080","facebook_feed,instagram_feed","Everyday digestive support. Every single morning.","Made for the routine you’re already keeping.","Digestive support","Explore LF-1"
"LF1_GI_SPECIFIC_faqCard_clinical_0078_4x5.png","0078","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","faqCard","clinical","grotesk","4x5","1080","1350","facebook_feed,instagram_feed","Everyday digestive support. Every single morning.","Made for the routine you’re already keeping.","Digestive support","Explore LF-1"
"LF1_GI_SPECIFIC_faqCard_clinical_0078_9x16.png","0078","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","faqCard","clinical","grotesk","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","Everyday digestive support. Every single morning.","Made for the routine you’re already keeping.","Digestive support","Explore LF-1"
"LF1_GI_SPECIFIC_faqCard_clinical_0093_191x1.png","0093","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","faqCard","clinical","grotesk","191x1","1200","628","facebook_right_column,audience_network","Slower digestion deserves smarter support.","Designed around slower gastric emptying, not general gut health.","Digestive Support · LF-1","Read the label"
"LF1_GI_SPECIFIC_faqCard_clinical_0093_1x1.png","0093","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","faqCard","clinical","grotesk","1x1","1080","1080","facebook_feed,instagram_feed","Slower digestion deserves smarter support.","Designed around slower gastric emptying, not general gut health.","Digestive Support · LF-1","Read the label"
"LF1_GI_SPECIFIC_faqCard_clinical_0093_4x5.png","0093","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","faqCard","clinical","grotesk","4x5","1080","1350","facebook_feed,instagram_feed","Slower digestion deserves smarter support.","Designed around slower gastric emptying, not general gut health.","Digestive Support · LF-1","Read the label"
"LF1_GI_SPECIFIC_faqCard_clinical_0093_9x16.png","0093","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","faqCard","clinical","grotesk","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","Slower digestion deserves smarter support.","Designed around slower gastric emptying, not general gut health.","Digestive Support · LF-1","Read the label"
"LF1_GI_SPECIFIC_faqCard_forest_0101_191x1.png","0101","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","faqCard","forest","editorial","191x1","1200","628","facebook_right_column,audience_network","When appetite drops, digestion changes. Support it.","Support the gut through the whole course.","Digestive support","See the formula"
"LF1_GI_SPECIFIC_faqCard_forest_0101_1x1.png","0101","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","faqCard","forest","editorial","1x1","1080","1080","facebook_feed,instagram_feed","When appetite drops, digestion changes. Support it.","Support the gut through the whole course.","Digestive support","See the formula"
"LF1_GI_SPECIFIC_faqCard_forest_0101_4x5.png","0101","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","faqCard","forest","editorial","4x5","1080","1350","facebook_feed,instagram_feed","When appetite drops, digestion changes. Support it.","Support the gut through the whole course.","Digestive support","See the formula"
"LF1_GI_SPECIFIC_faqCard_forest_0101_9x16.png","0101","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","faqCard","forest","editorial","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","When appetite drops, digestion changes. Support it.","Support the gut through the whole course.","Digestive support","See the formula"
"LF1_GI_SPECIFIC_faqCard_forest_0123_191x1.png","0123","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","faqCard","forest","impact","191x1","1200","628","facebook_right_column,audience_network","Made for how a GLP-1 actually works.","LF-1 is formulated as daily digestive support for people on a GLP-1.","GI comfort, daily","Start with one month"
"LF1_GI_SPECIFIC_faqCard_forest_0123_1x1.png","0123","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","faqCard","forest","impact","1x1","1080","1080","facebook_feed,instagram_feed","Made for how a GLP-1 actually works.","LF-1 is formulated as daily digestive support for people on a GLP-1.","GI comfort, daily","Start with one month"
"LF1_GI_SPECIFIC_faqCard_forest_0123_4x5.png","0123","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","faqCard","forest","impact","4x5","1080","1350","facebook_feed,instagram_feed","Made for how a GLP-1 actually works.","LF-1 is formulated as daily digestive support for people on a GLP-1.","GI comfort, daily","Start with one month"
"LF1_GI_SPECIFIC_faqCard_forest_0123_9x16.png","0123","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","faqCard","forest","impact","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","Made for how a GLP-1 actually works.","LF-1 is formulated as daily digestive support for people on a GLP-1.","GI comfort, daily","Start with one month"
"LF1_GI_SPECIFIC_faqCard_mint_0062_191x1.png","0062","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","faqCard","mint","grotesk","191x1","1200","628","facebook_right_column,audience_network","Digestive comfort, on a GLP-1 schedule.","Two capsules with 6–8 oz of water, every morning.","Gut-first formulation","Get LF-1"
"LF1_GI_SPECIFIC_faqCard_mint_0062_1x1.png","0062","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","faqCard","mint","grotesk","1x1","1080","1080","facebook_feed,instagram_feed","Digestive comfort, on a GLP-1 schedule.","Two capsules with 6–8 oz of water, every morning.","Gut-first formulation","Get LF-1"
"LF1_GI_SPECIFIC_faqCard_mint_0062_4x5.png","0062","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","faqCard","mint","grotesk","4x5","1080","1350","facebook_feed,instagram_feed","Digestive comfort, on a GLP-1 schedule.","Two capsules with 6–8 oz of water, every morning.","Gut-first formulation","Get LF-1"
"LF1_GI_SPECIFIC_faqCard_mint_0062_9x16.png","0062","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","faqCard","mint","grotesk","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","Digestive comfort, on a GLP-1 schedule.","Two capsules with 6–8 oz of water, every morning.","Gut-first formulation","Get LF-1"
"LF1_GI_SPECIFIC_faqCard_mint_0104_191x1.png","0104","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","faqCard","mint","grotesk","191x1","1200","628","facebook_right_column,audience_network","Support the system your GLP-1 slows down.","LF-1 is formulated as daily digestive support for people on a GLP-1.","Digestive Support · LF-1","See what’s in it"
"LF1_GI_SPECIFIC_faqCard_mint_0104_1x1.png","0104","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","faqCard","mint","grotesk","1x1","1080","1080","facebook_feed,instagram_feed","Support the system your GLP-1 slows down.","LF-1 is formulated as daily digestive support for people on a GLP-1.","Digestive Support · LF-1","See what’s in it"
"LF1_GI_SPECIFIC_faqCard_mint_0104_4x5.png","0104","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","faqCard","mint","grotesk","4x5","1080","1350","facebook_feed,instagram_feed","Support the system your GLP-1 slows down.","LF-1 is formulated as daily digestive support for people on a GLP-1.","Digestive Support · LF-1","See what’s in it"
"LF1_GI_SPECIFIC_faqCard_mint_0104_9x16.png","0104","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","faqCard","mint","grotesk","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","Support the system your GLP-1 slows down.","LF-1 is formulated as daily digestive support for people on a GLP-1.","Digestive Support · LF-1","See what’s in it"
"LF1_GI_SPECIFIC_faqCard_sage_0080_191x1.png","0080","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","faqCard","sage","grotesk","191x1","1200","628","facebook_right_column,audience_network","Because comfort shouldn’t be the trade-off.","Appetite falls on a GLP-1 — digestion changes with it.","Digestive Support · LF-1","Read the label"
"LF1_GI_SPECIFIC_faqCard_sage_0080_1x1.png","0080","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","faqCard","sage","grotesk","1x1","1080","1080","facebook_feed,instagram_feed","Because comfort shouldn’t be the trade-off.","Appetite falls on a GLP-1 — digestion changes with it.","Digestive Support · LF-1","Read the label"
"LF1_GI_SPECIFIC_faqCard_sage_0080_4x5.png","0080","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","faqCard","sage","grotesk","4x5","1080","1350","facebook_feed,instagram_feed","Because comfort shouldn’t be the trade-off.","Appetite falls on a GLP-1 — digestion changes with it.","Digestive Support · LF-1","Read the label"
"LF1_GI_SPECIFIC_faqCard_sage_0080_9x16.png","0080","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","faqCard","sage","grotesk","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","Because comfort shouldn’t be the trade-off.","Appetite falls on a GLP-1 — digestion changes with it.","Digestive Support · LF-1","Read the label"
"LF1_GI_SPECIFIC_faqCard_sage_0085_191x1.png","0085","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","faqCard","sage","humanist","191x1","1200","628","facebook_right_column,audience_network","Made for the mornings in between.","Made for the routine you’re already keeping.","Digestive support","Start with one month"
"LF1_GI_SPECIFIC_faqCard_sage_0085_1x1.png","0085","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","faqCard","sage","humanist","1x1","1080","1080","facebook_feed,instagram_feed","Made for the mornings in between.","Made for the routine you’re already keeping.","Digestive support","Start with one month"
"LF1_GI_SPECIFIC_faqCard_sage_0085_4x5.png","0085","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","faqCard","sage","humanist","4x5","1080","1350","facebook_feed,instagram_feed","Made for the mornings in between.","Made for the routine you’re already keeping.","Digestive support","Start with one month"
"LF1_GI_SPECIFIC_faqCard_sage_0085_9x16.png","0085","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","faqCard","sage","humanist","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","Made for the mornings in between.","Made for the routine you’re already keeping.","Digestive support","Start with one month"
"LF1_GI_SPECIFIC_gradientHero_bone_0076_191x1.png","0076","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","gradientHero","bone","luxe","191x1","1200","628","facebook_right_column,audience_network","Formulated for slower digestion.","A daily capsule made for GLP-1 digestion.","Daily regularity support","Explore LF-1"
"LF1_GI_SPECIFIC_gradientHero_bone_0076_1x1.png","0076","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","gradientHero","bone","luxe","1x1","1080","1080","facebook_feed,instagram_feed","Formulated for slower digestion.","A daily capsule made for GLP-1 digestion.","Daily regularity support","Explore LF-1"
"LF1_GI_SPECIFIC_gradientHero_bone_0076_4x5.png","0076","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","gradientHero","bone","luxe","4x5","1080","1350","facebook_feed,instagram_feed","Formulated for slower digestion.","A daily capsule made for GLP-1 digestion.","Daily regularity support","Explore LF-1"
"LF1_GI_SPECIFIC_gradientHero_bone_0076_9x16.png","0076","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","gradientHero","bone","luxe","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","Formulated for slower digestion.","A daily capsule made for GLP-1 digestion.","Daily regularity support","Explore LF-1"
"LF1_GI_SPECIFIC_gradientHero_bone_0109_191x1.png","0109","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","gradientHero","bone","humanist","191x1","1200","628","facebook_right_column,audience_network","Slower gut. Steadier support.","Two capsules with 6–8 oz of water, every morning.","Gut-first formulation","Start with one month"
"LF1_GI_SPECIFIC_gradientHero_bone_0109_1x1.png","0109","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","gradientHero","bone","humanist","1x1","1080","1080","facebook_feed,instagram_feed","Slower gut. Steadier support.","Two capsules with 6–8 oz of water, every morning.","Gut-first formulation","Start with one month"
"LF1_GI_SPECIFIC_gradientHero_bone_0109_4x5.png","0109","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","gradientHero","bone","humanist","4x5","1080","1350","facebook_feed,instagram_feed","Slower gut. Steadier support.","Two capsules with 6–8 oz of water, every morning.","Gut-first formulation","Start with one month"
"LF1_GI_SPECIFIC_gradientHero_bone_0109_9x16.png","0109","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","gradientHero","bone","humanist","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","Slower gut. Steadier support.","Two capsules with 6–8 oz of water, every morning.","Gut-first formulation","Start with one month"
"LF1_GI_SPECIFIC_gradientHero_clay_0097_191x1.png","0097","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","gradientHero","clay","editorial","191x1","1200","628","facebook_right_column,audience_network","Gut support that understands the assignment.","Appetite falls on a GLP-1 — digestion changes with it.","Digestive Support · LF-1","Start with one month"
"LF1_GI_SPECIFIC_gradientHero_clay_0097_1x1.png","0097","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","gradientHero","clay","editorial","1x1","1080","1080","facebook_feed,instagram_feed","Gut support that understands the assignment.","Appetite falls on a GLP-1 — digestion changes with it.","Digestive Support · LF-1","Start with one month"
"LF1_GI_SPECIFIC_gradientHero_clay_0097_4x5.png","0097","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","gradientHero","clay","editorial","4x5","1080","1350","facebook_feed,instagram_feed","Gut support that understands the assignment.","Appetite falls on a GLP-1 — digestion changes with it.","Digestive Support · LF-1","Start with one month"
"LF1_GI_SPECIFIC_gradientHero_clay_0097_9x16.png","0097","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","gradientHero","clay","editorial","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","Gut support that understands the assignment.","Appetite falls on a GLP-1 — digestion changes with it.","Digestive Support · LF-1","Start with one month"
"LF1_GI_SPECIFIC_gradientHero_clinical_0084_191x1.png","0084","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","gradientHero","clinical","condensed","191x1","1200","628","facebook_right_column,audience_network","Digestive support, minus the drama.","LF-1 is formulated as daily digestive support for people on a GLP-1.","Digestive Support · LF-1","Shop LF-1"
"LF1_GI_SPECIFIC_gradientHero_clinical_0084_1x1.png","0084","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","gradientHero","clinical","condensed","1x1","1080","1080","facebook_feed,instagram_feed","Digestive support, minus the drama.","LF-1 is formulated as daily digestive support for people on a GLP-1.","Digestive Support · LF-1","Shop LF-1"
"LF1_GI_SPECIFIC_gradientHero_clinical_0084_4x5.png","0084","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","gradientHero","clinical","condensed","4x5","1080","1350","facebook_feed,instagram_feed","Digestive support, minus the drama.","LF-1 is formulated as daily digestive support for people on a GLP-1.","Digestive Support · LF-1","Shop LF-1"
"LF1_GI_SPECIFIC_gradientHero_clinical_0084_9x16.png","0084","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","gradientHero","clinical","condensed","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","Digestive support, minus the drama.","LF-1 is formulated as daily digestive support for people on a GLP-1.","Digestive Support · LF-1","Shop LF-1"
"LF1_GI_SPECIFIC_gradientHero_forest_0112_191x1.png","0112","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","gradientHero","forest","impact","191x1","1200","628","facebook_right_column,audience_network","Your gut is on this journey too.","Designed around slower gastric emptying, not general gut health.","Digestive support","Shop now"
"LF1_GI_SPECIFIC_gradientHero_forest_0112_1x1.png","0112","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","gradientHero","forest","impact","1x1","1080","1080","facebook_feed,instagram_feed","Your gut is on this journey too.","Designed around slower gastric emptying, not general gut health.","Digestive support","Shop now"
"LF1_GI_SPECIFIC_gradientHero_forest_0112_4x5.png","0112","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","gradientHero","forest","impact","4x5","1080","1350","facebook_feed,instagram_feed","Your gut is on this journey too.","Designed around slower gastric emptying, not general gut health.","Digestive support","Shop now"
"LF1_GI_SPECIFIC_gradientHero_forest_0112_9x16.png","0112","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","gradientHero","forest","impact","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","Your gut is on this journey too.","Designed around slower gastric emptying, not general gut health.","Digestive support","Shop now"
"LF1_GI_SPECIFIC_gradientHero_sand_0118_191x1.png","0118","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","gradientHero","sand","luxe","191x1","1200","628","facebook_right_column,audience_network","Digestive comfort, on a GLP-1 schedule.","Designed around slower gastric emptying, not general gut health.","Daily regularity support","Start with one month"
"LF1_GI_SPECIFIC_gradientHero_sand_0118_1x1.png","0118","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","gradientHero","sand","luxe","1x1","1080","1080","facebook_feed,instagram_feed","Digestive comfort, on a GLP-1 schedule.","Designed around slower gastric emptying, not general gut health.","Daily regularity support","Start with one month"
"LF1_GI_SPECIFIC_gradientHero_sand_0118_4x5.png","0118","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","gradientHero","sand","luxe","4x5","1080","1350","facebook_feed,instagram_feed","Digestive comfort, on a GLP-1 schedule.","Designed around slower gastric emptying, not general gut health.","Daily regularity support","Start with one month"
"LF1_GI_SPECIFIC_gradientHero_sand_0118_9x16.png","0118","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","gradientHero","sand","luxe","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","Digestive comfort, on a GLP-1 schedule.","Designed around slower gastric emptying, not general gut health.","Daily regularity support","Start with one month"
"LF1_GI_SPECIFIC_mythFact_bone_0100_191x1.png","0100","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","mythFact","bone","humanist","191x1","1200","628","facebook_right_column,audience_network","Digestive support that fits the protocol.","Support the gut through the whole course.","Digestive support","Start with one month"
"LF1_GI_SPECIFIC_mythFact_bone_0100_1x1.png","0100","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","mythFact","bone","humanist","1x1","1080","1080","facebook_feed,instagram_feed","Digestive support that fits the protocol.","Support the gut through the whole course.","Digestive support","Start with one month"
"LF1_GI_SPECIFIC_mythFact_bone_0100_4x5.png","0100","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","mythFact","bone","humanist","4x5","1080","1350","facebook_feed,instagram_feed","Digestive support that fits the protocol.","Support the gut through the whole course.","Digestive support","Start with one month"
"LF1_GI_SPECIFIC_mythFact_bone_0100_9x16.png","0100","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","mythFact","bone","humanist","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","Digestive support that fits the protocol.","Support the gut through the whole course.","Digestive support","Start with one month"
"LF1_GI_SPECIFIC_mythFact_bone_0106_191x1.png","0106","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","mythFact","bone","editorial","191x1","1200","628","facebook_right_column,audience_network","The gut half of GLP-1 support.","A daily capsule made for GLP-1 digestion.","Digestive Support · LF-1","Shop now"
"LF1_GI_SPECIFIC_mythFact_bone_0106_1x1.png","0106","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","mythFact","bone","editorial","1x1","1080","1080","facebook_feed,instagram_feed","The gut half of GLP-1 support.","A daily capsule made for GLP-1 digestion.","Digestive Support · LF-1","Shop now"
"LF1_GI_SPECIFIC_mythFact_bone_0106_4x5.png","0106","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","mythFact","bone","editorial","4x5","1080","1350","facebook_feed,instagram_feed","The gut half of GLP-1 support.","A daily capsule made for GLP-1 digestion.","Digestive Support · LF-1","Shop now"
"LF1_GI_SPECIFIC_mythFact_bone_0106_9x16.png","0106","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","mythFact","bone","editorial","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","The gut half of GLP-1 support.","A daily capsule made for GLP-1 digestion.","Digestive Support · LF-1","Shop now"
"LF1_GI_SPECIFIC_mythFact_bone_0114_191x1.png","0114","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","mythFact","bone","humanist","191x1","1200","628","facebook_right_column,audience_network","Digestion changes on a GLP-1. Plan for it.","LF-1 is formulated as daily digestive support for people on a GLP-1.","Digestive Support · LF-1","Read the label"
"LF1_GI_SPECIFIC_mythFact_bone_0114_1x1.png","0114","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","mythFact","bone","humanist","1x1","1080","1080","facebook_feed,instagram_feed","Digestion changes on a GLP-1. Plan for it.","LF-1 is formulated as daily digestive support for people on a GLP-1.","Digestive Support · LF-1","Read the label"
"LF1_GI_SPECIFIC_mythFact_bone_0114_4x5.png","0114","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","mythFact","bone","humanist","4x5","1080","1350","facebook_feed,instagram_feed","Digestion changes on a GLP-1. Plan for it.","LF-1 is formulated as daily digestive support for people on a GLP-1.","Digestive Support · LF-1","Read the label"
"LF1_GI_SPECIFIC_mythFact_bone_0114_9x16.png","0114","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","mythFact","bone","humanist","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","Digestion changes on a GLP-1. Plan for it.","LF-1 is formulated as daily digestive support for people on a GLP-1.","Digestive Support · LF-1","Read the label"
"LF1_GI_SPECIFIC_mythFact_clinical_0067_191x1.png","0067","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","mythFact","clinical","condensed","191x1","1200","628","facebook_right_column,audience_network","A GLP-1 slows things down. LF-1 supports the rest.","A daily capsule made for GLP-1 digestion.","GI comfort, daily","Get LF-1"
"LF1_GI_SPECIFIC_mythFact_clinical_0067_1x1.png","0067","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","mythFact","clinical","condensed","1x1","1080","1080","facebook_feed,instagram_feed","A GLP-1 slows things down. LF-1 supports the rest.","A daily capsule made for GLP-1 digestion.","GI comfort, daily","Get LF-1"
"LF1_GI_SPECIFIC_mythFact_clinical_0067_4x5.png","0067","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","mythFact","clinical","condensed","4x5","1080","1350","facebook_feed,instagram_feed","A GLP-1 slows things down. LF-1 supports the rest.","A daily capsule made for GLP-1 digestion.","GI comfort, daily","Get LF-1"
"LF1_GI_SPECIFIC_mythFact_clinical_0067_9x16.png","0067","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","mythFact","clinical","condensed","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","A GLP-1 slows things down. LF-1 supports the rest.","A daily capsule made for GLP-1 digestion.","GI comfort, daily","Get LF-1"
"LF1_GI_SPECIFIC_mythFact_clinical_0102_191x1.png","0102","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","mythFact","clinical","condensed","191x1","1200","628","facebook_right_column,audience_network","For GLP-1 routines that need a steadier gut.","A daily capsule made for GLP-1 digestion.","Daily regularity support","Explore LF-1"
"LF1_GI_SPECIFIC_mythFact_clinical_0102_1x1.png","0102","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","mythFact","clinical","condensed","1x1","1080","1080","facebook_feed,instagram_feed","For GLP-1 routines that need a steadier gut.","A daily capsule made for GLP-1 digestion.","Daily regularity support","Explore LF-1"
"LF1_GI_SPECIFIC_mythFact_clinical_0102_4x5.png","0102","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","mythFact","clinical","condensed","4x5","1080","1350","facebook_feed,instagram_feed","For GLP-1 routines that need a steadier gut.","A daily capsule made for GLP-1 digestion.","Daily regularity support","Explore LF-1"
"LF1_GI_SPECIFIC_mythFact_clinical_0102_9x16.png","0102","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","mythFact","clinical","condensed","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","For GLP-1 routines that need a steadier gut.","A daily capsule made for GLP-1 digestion.","Daily regularity support","Explore LF-1"
"LF1_GI_SPECIFIC_mythFact_clinical_0113_191x1.png","0113","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","mythFact","clinical","impact","191x1","1200","628","facebook_right_column,audience_network","Support that starts where the appetite stops.","LF-1 is formulated as daily digestive support for people on a GLP-1.","Gut-first formulation","Explore LF-1"
"LF1_GI_SPECIFIC_mythFact_clinical_0113_1x1.png","0113","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","mythFact","clinical","impact","1x1","1080","1080","facebook_feed,instagram_feed","Support that starts where the appetite stops.","LF-1 is formulated as daily digestive support for people on a GLP-1.","Gut-first formulation","Explore LF-1"
"LF1_GI_SPECIFIC_mythFact_clinical_0113_4x5.png","0113","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","mythFact","clinical","impact","4x5","1080","1350","facebook_feed,instagram_feed","Support that starts where the appetite stops.","LF-1 is formulated as daily digestive support for people on a GLP-1.","Gut-first formulation","Explore LF-1"
"LF1_GI_SPECIFIC_mythFact_clinical_0113_9x16.png","0113","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","mythFact","clinical","impact","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","Support that starts where the appetite stops.","LF-1 is formulated as daily digestive support for people on a GLP-1.","Gut-first formulation","Explore LF-1"
"LF1_GI_SPECIFIC_mythFact_forest_0115_191x1.png","0115","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","mythFact","forest","luxe","191x1","1200","628","facebook_right_column,audience_network","Built for GLP-1 digestion, not general wellness.","Made for the routine you’re already keeping.","Digestive Support · LF-1","Shop now"
"LF1_GI_SPECIFIC_mythFact_forest_0115_1x1.png","0115","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","mythFact","forest","luxe","1x1","1080","1080","facebook_feed,instagram_feed","Built for GLP-1 digestion, not general wellness.","Made for the routine you’re already keeping.","Digestive Support · LF-1","Shop now"
"LF1_GI_SPECIFIC_mythFact_forest_0115_4x5.png","0115","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","mythFact","forest","luxe","4x5","1080","1350","facebook_feed,instagram_feed","Built for GLP-1 digestion, not general wellness.","Made for the routine you’re already keeping.","Digestive Support · LF-1","Shop now"
"LF1_GI_SPECIFIC_mythFact_forest_0115_9x16.png","0115","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","mythFact","forest","luxe","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","Built for GLP-1 digestion, not general wellness.","Made for the routine you’re already keeping.","Digestive Support · LF-1","Shop now"
"LF1_GI_SPECIFIC_mythFact_ink_0069_191x1.png","0069","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","mythFact","ink","grotesk","191x1","1200","628","facebook_right_column,audience_network","Gut support that understands the assignment.","A daily capsule made for GLP-1 digestion.","GI comfort, daily","See the formula"
"LF1_GI_SPECIFIC_mythFact_ink_0069_1x1.png","0069","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","mythFact","ink","grotesk","1x1","1080","1080","facebook_feed,instagram_feed","Gut support that understands the assignment.","A daily capsule made for GLP-1 digestion.","GI comfort, daily","See the formula"
"LF1_GI_SPECIFIC_mythFact_ink_0069_4x5.png","0069","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","mythFact","ink","grotesk","4x5","1080","1350","facebook_feed,instagram_feed","Gut support that understands the assignment.","A daily capsule made for GLP-1 digestion.","GI comfort, daily","See the formula"
"LF1_GI_SPECIFIC_mythFact_ink_0069_9x16.png","0069","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","mythFact","ink","grotesk","9x16","1080","1920","instagram_story,facebook_story,instagram_reels","Gut support that understands the assignment.","A daily capsule made for GLP-1 digestion.","GI comfort, daily","See the formula"
"LF1_GI_SPECIFIC_mythFact_mint_0065_191x1.png","0065","GI_SPECIFIC","Digestive specificity","GLP-1 side effects","mythFact","mint","grotesk","191x1","1200","628","facebook_right_column,audience_network","Regularity support, built for this routine.","Made for the routine you’re already keeping.","GI comfort, daily","Get LF-1"
